City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Chicama,PE,2020-04-16 04:10:47,-7.84,-79.15,75.94,64,6,6.51
282,Dongying,CN,2020-04-16 04:10:47,37.46,118.49,60.01,74,100,9.8
283,Magaria,NE,2020-04-16 04:10:48,13.0,8.91,76.41,14,4,9.57
284,Buala,SB,2020-04-16 04:10:48,-8.14,159.59,83.66,77,100,9.57
285,Ola,RU,2020-04-16 04:10:48,59.58,151.28,25.77,95,86,3.6
286,Skelleftea,SE,2020-04-16 04:10:49,64.75,20.95,32.0,92,100,5.82
287,Tonstad,NO,2020-04-16 04:10:49,58.66,6.72,43.0,87,35,17.22
288,San Javier,ES,2020-04-16 04:10:49,37.81,-0.84,57.99,93,67,4.7
289,Bay Roberts,CA,2020-04-16 04:10:49,47.6,-53.26,37.0,96,90,12.75
290,Poum,NC,2020-04-16 04:10:49,-20.23,164.02,78.76,80,9,16.02
291,Coquimbo,CL,2020-04-16 04:10:50,-29.95,-71.34,55.4,82,100,3.36
292,Paita,PE,2020-04-16 04:10:50,-5.09,-81.11,75.02,70,85,10.25
293,Aksu,CN,2020-04-16 04:09:34,41.12,80.26,66.83,24,100,15.1
294,Pasil,PH,2020-04-16 04:10:50,17.38,121.13,80.55,42,95,1.79
295,Cockburn Town,TC,2020-04-16 04:10:51,21.46,-71.14,78.67,82,1,15.57
296,Krasnoarmeysk,RU,2020-04-16 04:10:51,51.02,45.7,35.01,81,96,4.0
297,Rae Bareli,IN,2020-04-16 04:10:51,26.22,81.23,80.6,69,0,6.93
298,Nara,JP,2020-04-16 04:10:52,34.69,135.8,71.01,39,40,9.17
299,Maragogi,BR,2020-04-16 04:10:52,-9.01,-35.22,79.27,82,19,3.91
300,Wana,PK,2020-04-16 04:10:52,32.3,69.57,64.08,16,98,5.01
301,Beni Suef,EG,2020-04-16 04:10:52,29.07,31.1,66.25,25,0,4.18
302,Opuwo,NA,2020-04-16 04:10:52,-18.06,13.84,65.79,34,0,1.92
303,Tapes,BR,2020-04-16 04:10:53,-30.67,-51.4,60.44,75,4,12.53
304,Hambantota,LK,2020-04-16 04:10:53,6.12,81.12,87.8,74,20,2.24
305,Stornoway,GB,2020-04-16 04:10:53,58.21,-6.39,43.0,86,83,4.7
306,Hegang,CN,2020-04-16 04:10:53,47.4,130.37,54.93,32,0,6.38
307,Bandarbeyla,SO,2020-04-16 04:10:54,9.49,50.81,81.54,74,3,3.87
308,Westport,US,2020-04-16 04:06:03,41.14,-73.36,50.0,70,1,8.05
309,Krasnoselkup,RU,2020-04-16 04:10:54,65.7,82.47,28.67,98,99,11.39
310,Kaeo,NZ,2020-04-16 04:10:54,-35.1,173.78,62.01,86,58,5.01
311,Wewak,PG,2020-04-16 04:10:54,-3.55,143.63,84.04,73,87,3.51
312,Ha Tinh,VN,2020-04-16 04:10:55,18.33,105.9,78.22,75,100,1.5
313,Tuatapere,NZ,2020-04-16 04:10:55,-46.13,167.68,52.0,80,91,17.0
314,Yulara,AU,2020-04-16 04:10:55,-25.24,130.99,95.0,11,100,4.7
315,Arzgir,RU,2020-04-16 04:10:56,45.37,44.22,42.15,71,99,9.35
316,Sao Filipe,CV,2020-04-16 04:10:56,14.9,-24.5,71.74,75,43,10.89
317,Tulum,MX,2020-04-16 04:10:56,20.22,-87.47,80.01,89,54,3.0
318,Ozernovskiy,RU,2020-04-16 04:10:56,51.5,156.52,33.04,90,100,13.24
319,Bastia,FR,2020-04-16 04:10:57,42.67,9.33,51.01,42,6,4.7
320,Puerto Escondido,MX,2020-04-16 04:10:57,15.85,-97.07,80.33,60,4,3.49
321,Carahue,CL,2020-04-16 04:10:57,-38.7,-73.17,55.4,100,90,2.24
322,Quelimane,MZ,2020-04-16 04:10:57,-17.88,36.89,73.53,93,78,3.67
323,Salto,UY,2020-04-16 04:10:57,-31.38,-57.97,51.01,79,0,4.5
324,Nuqui,CO,2020-04-16 04:10:58,5.71,-77.27,76.8,88,83,1.25
325,Saldanha,ZA,2020-04-16 04:10:58,-33.01,17.94,53.6,87,0,2.24
326,Paamiut,GL,2020-04-16 04:10:58,61.99,-49.67,30.67,96,100,14.0
327,Chissamba,AO,2020-04-16 04:10:59,-12.17,17.33,62.53,62,99,2.1
328,Ilulissat,GL,2020-04-16 04:10:59,69.22,-51.1,28.4,68,100,2.24
329,Neuquen,AR,2020-04-16 04:10:59,-38.95,-68.06,60.8,67,94,3.36
330,Talaya,RU,2020-04-16 04:11:00,61.38,152.75,19.81,80,3,0.49
331,Masunga,BW,2020-04-16 04:11:00,-20.62,27.45,65.44,43,52,1.25
332,Kulhudhuffushi,MV,2020-04-16 04:11:00,6.62,73.07,85.62,66,97,7.38
333,Biak,ID,2020-04-16 04:11:00,-0.91,122.88,83.86,64,93,1.92
334,Tianjin,CN,2020-04-16 04:11:01,39.14,117.18,62.6,59,39,11.18
335,Salalah,OM,2020-04-16 04:11:01,17.02,54.09,80.6,78,40,5.82
336,Sioux Lookout,CA,2020-04-16 04:11:01,50.1,-91.92,24.8,45,75,5.82
337,Eyl,SO,2020-04-16 04:11:01,7.98,49.82,82.76,78,6,8.03
338,Dunedin,NZ,2020-04-16 04:08:35,-45.87,170.5,59.0,54,56,13.0
339,Camana,PE,2020-04-16 04:10:04,-16.62,-72.71,72.5,73,28,6.69
340,Luganville,VU,2020-04-16 04:11:02,-15.53,167.17,82.4,78,90,3.36
341,Falun,SE,2020-04-16 04:11:02,60.6,15.63,42.01,64,56,7.0
342,Bethanien,NA,2020-04-16 04:11:02,-26.5,17.16,52.68,34,0,4.56
343,Yerofey Pavlovich,RU,2020-04-16 04:11:02,53.97,121.97,54.03,33,0,2.28
344,Pisco,PE,2020-04-16 04:11:03,-13.7,-76.22,73.4,73,0,3.36
345,Taltal,CL,2020-04-16 04:11:03,-25.4,-70.48,60.64,76,100,1.86
346,Wyndham,US,2020-04-16 04:11:03,37.7,-77.61,43.0,74,1,4.85
347,Maumere,ID,2020-04-16 04:11:04,-8.62,122.21,82.2,77,99,5.88
348,Pochutla,MX,2020-04-16 04:11:04,15.74,-96.47,81.0,51,57,4.94
349,Chenghai,CN,2020-04-16 04:11:04,23.46,116.77,78.8,54,98,2.24
350,Bathsheba,BB,2020-04-16 04:11:04,13.22,-59.52,78.8,74,20,11.41
351,Beckley,US,2020-04-16 04:11:05,37.78,-81.19,46.4,38,90,6.93
352,Kurush,RU,2020-04-16 04:11:05,41.28,47.83,41.0,93,15,2.24
353,Aljezur,PT,2020-04-16 04:11:05,37.32,-8.8,62.01,88,100,21.79
354,Grindavik,IS,2020-04-16 04:11:05,63.84,-22.43,35.6,86,75,5.82
355,Sitka,US,2020-04-16 04:11:06,57.05,-135.33,44.6,93,90,2.39
356,Patacamaya,BO,2020-04-16 04:11:06,-17.23,-67.92,41.95,27,29,6.78
357,Kariba,ZW,2020-04-16 04:11:06,-16.52,28.8,71.37,55,23,3.47
358,Sindor,RU,2020-04-16 04:11:07,62.86,51.89,36.32,91,100,14.27
359,Byron Bay,AU,2020-04-16 04:10:20,-28.65,153.62,84.2,51,0,11.41
360,Axim,GH,2020-04-16 04:11:07,4.87,-2.24,81.0,84,100,6.31
361,Cherskiy,RU,2020-04-16 04:11:07,68.75,161.3,12.24,93,100,5.12
362,Lewistown,US,2020-04-16 04:11:07,40.6,-77.57,43.0,93,90,12.75
363,Fez,MA,2020-04-16 04:11:08,34.04,-5.0,53.6,93,0,4.7
364,Bud,US,2020-04-16 04:11:08,39.45,-86.18,33.8,79,1,6.87
365,Tahe,CN,2020-04-16 04:11:08,52.33,124.73,56.73,30,0,3.62
366,Marsa Matruh,EG,2020-04-16 04:11:08,31.35,27.25,60.8,82,40,9.17
367,Kapit,MY,2020-04-16 04:11:09,2.02,112.93,84.81,86,90,0.67
368,Port Moresby,PG,2020-04-16 04:11:09,-9.44,147.18,89.6,75,40,17.22
369,Broken Hill,AU,2020-04-16 04:11:09,-31.95,141.43,82.4,15,40,16.11
370,Batetskiy,RU,2020-04-16 04:11:09,58.65,30.3,32.16,95,89,5.57
371,Thompson,CA,2020-04-16 04:11:09,55.74,-97.86,15.8,61,5,8.05
372,Komsomolskiy,UZ,2020-04-16 04:11:10,40.43,71.72,55.4,57,40,4.7
373,Parakai,NZ,2020-04-16 04:11:10,-36.65,174.43,66.99,82,42,23.04
374,Bafia,CM,2020-04-16 04:11:10,4.75,11.23,72.77,82,100,1.88
375,Dresden,DE,2020-04-16 04:08:03,51.05,13.74,44.01,65,6,8.05
376,Floro,NO,2020-04-16 04:11:11,61.6,5.03,41.0,80,75,17.22
377,Porkhov,RU,2020-04-16 04:11:11,57.77,29.56,35.6,93,100,6.71
378,Huaihua,CN,2020-04-16 04:11:12,27.55,109.96,75.25,61,33,11.45
379,Lasem,ID,2020-04-16 04:11:12,-6.69,111.45,84.76,71,95,2.91
380,Sovetskaya Gavan,RU,2020-04-16 04:11:12,48.97,140.29,39.04,69,0,6.29
381,Jalapa,MX,2020-04-16 04:11:12,19.53,-96.92,64.15,61,100,1.95
382,Madinat Sittah Uktubar,EG,2020-04-16 04:11:12,29.82,31.05,68.0,39,0,9.17
383,Gardelegen,DE,2020-04-16 04:11:13,52.53,11.4,42.01,80,44,5.5
384,Chingola,ZM,2020-04-16 04:11:13,-12.53,27.88,60.28,67,85,3.49
385,Villanueva De La Serena,ES,2020-04-16 04:11:13,38.98,-5.8,54.0,92,100,7.0
386,Sibolga,ID,2020-04-16 04:11:13,1.74,98.78,85.23,69,94,1.14
387,Puerto Ayacucho,VE,2020-04-16 04:11:14,5.66,-67.62,78.94,47,82,4.0
388,Buzuluk,RU,2020-04-16 04:11:14,52.78,52.26,38.84,80,100,8.05
389,Tiksi,RU,2020-04-16 04:11:14,71.69,128.87,-1.03,91,100,10.45
390,Laguna,US,2020-04-16 04:11:15,38.42,-121.42,73.4,35,1,10.29
391,Kathu,TH,2020-04-16 04:11:15,7.92,98.33,84.2,74,20,8.05
392,Ferme-Neuve,CA,2020-04-16 04:11:15,46.7,-75.45,23.67,91,51,2.3
393,Conde,BR,2020-04-16 04:07:33,-7.26,-34.91,77.0,88,77,3.36
394,Zhuhai,CN,2020-04-16 04:11:16,22.28,113.57,80.01,83,20,6.93
395,Vestmannaeyjar,IS,2020-04-16 04:11:16,63.44,-20.27,39.24,74,100,7.85
396,Kangaatsiaq,GL,2020-04-16 04:11:16,68.31,-53.46,31.05,93,92,20.6
397,Pemangkat,ID,2020-04-16 04:11:16,1.17,108.97,85.03,69,100,5.41
398,Vanavara,RU,2020-04-16 04:11:17,60.34,102.28,46.49,72,95,4.54
399,Namibe,AO,2020-04-16 04:11:17,-15.2,12.15,74.46,68,30,3.87
400,Phuket,TH,2020-04-16 04:11:17,8.0,98.25,84.2,74,20,8.05
401,Catalina,US,2020-04-16 04:11:18,32.51,-110.92,69.8,13,1,6.17
402,Bardiyah,LY,2020-04-16 04:11:18,31.76,25.09,59.61,75,21,20.65
403,Galle,LK,2020-04-16 04:11:18,6.04,80.22,83.16,73,10,6.31
404,Dudinka,RU,2020-04-16 04:11:18,69.41,86.18,17.6,57,2,11.18
405,Sabanalarga,CO,2020-04-16 04:11:19,10.63,-74.92,80.6,78,58,10.29
406,Bengkulu,ID,2020-04-16 04:11:19,-3.8,102.27,86.88,62,71,0.27
407,Zemio,CF,2020-04-16 04:11:19,5.03,25.14,70.74,55,14,1.92
408,Luanda,AO,2020-04-16 04:11:20,-8.84,13.23,78.8,88,75,8.05
409,High Rock,BS,2020-04-16 04:11:20,26.62,-78.28,79.5,84,68,14.34
410,Gat,IL,2020-04-16 04:11:20,31.61,34.76,61.0,72,20,5.82
411,Petrozavodsk,RU,2020-04-16 04:11:20,61.78,34.35,26.6,92,0,4.47
412,Aklavik,CA,2020-04-16 04:11:21,68.22,-135.01,41.0,56,75,8.05
413,Jiehu,CN,2020-04-16 04:11:21,35.54,118.45,59.86,74,100,7.96
414,Taywarah,AF,2020-04-16 04:11:21,33.35,64.42,42.33,21,100,1.9
415,Barabai,ID,2020-04-16 04:11:21,-2.58,115.38,85.71,68,99,1.74
416,Freeport,US,2020-04-16 04:11:22,40.66,-73.58,48.99,52,1,17.22
417,Hersbruck,DE,2020-04-16 04:11:22,49.51,11.43,42.01,86,86,3.36
418,Verrettes,HT,2020-04-16 04:11:22,19.05,-72.47,82.4,69,48,5.82
419,Chimbote,PE,2020-04-16 04:11:22,-9.09,-78.58,72.18,77,0,6.76
420,Kurtamysh,RU,2020-04-16 04:11:22,54.91,64.43,46.18,66,100,14.45
421,Tres Lagoas,BR,2020-04-16 04:11:23,-20.75,-51.68,56.61,65,0,4.16
422,Anadyr,RU,2020-04-16 04:11:23,64.75,177.48,23.0,92,75,11.18
423,Hamadan,IR,2020-04-16 04:11:23,34.8,48.51,35.6,93,0,2.24
424,Charleston,US,2020-04-16 04:09:12,32.78,-79.93,51.01,93,1,3.36
425,Jacareacanga,BR,2020-04-16 04:11:24,-6.22,-57.75,71.1,95,100,1.95
426,Redmond,US,2020-04-16 04:07:46,47.67,-122.12,60.8,31,1,5.82
427,Svetlyy,RU,2020-04-16 04:11:24,54.67,20.13,46.4,75,90,26.84
428,Eureka,US,2020-04-16 04:11:24,40.8,-124.16,53.01,81,90,6.93
429,Honningsvag,NO,2020-04-16 04:11:25,70.98,25.97,34.88,85,48,14.41
430,Mao,ES,2020-04-16 04:10:22,39.89,4.27,59.0,87,100,8.05
431,Beringovskiy,RU,2020-04-16 04:11:25,63.05,179.32,28.76,98,100,9.51
432,Farap,TM,2020-04-16 04:11:25,39.17,63.61,55.4,66,0,6.93
433,Arraias,BR,2020-04-16 04:11:26,-12.93,-46.94,65.93,82,98,1.99
434,Svetlogorsk,BY,2020-04-16 04:11:26,52.63,29.73,40.01,83,89,13.44
435,Acapulco,MX,2020-04-16 04:08:55,16.86,-99.89,77.0,78,40,6.93
436,Ossora,RU,2020-04-16 04:11:26,59.24,163.07,30.36,97,93,5.08
437,Killybegs,IE,2020-04-16 04:11:27,54.63,-8.45,37.99,96,25,1.01
438,Gribanovskiy,RU,2020-04-16 04:11:27,51.46,41.98,34.0,84,100,11.52
439,Marawi,PH,2020-04-16 04:11:27,8.0,124.29,86.5,44,72,4.52
440,Awbari,LY,2020-04-16 04:11:27,26.59,12.78,75.9,34,92,10.13
441,Birin,NP,2020-04-16 04:11:28,26.89,88.07,69.28,35,25,1.72
442,Hit,IQ,2020-04-16 04:11:28,33.64,42.83,66.18,32,12,3.71
443,Stromness,GB,2020-04-16 04:11:28,58.97,-3.3,41.0,86,86,6.93
444,Teguise,ES,2020-04-16 04:11:28,29.06,-13.56,62.6,82,1,6.93
445,Dese,ET,2020-04-16 04:11:29,11.13,39.63,53.15,39,85,2.01
446,Nouadhibou,MR,2020-04-16 04:11:29,20.93,-17.03,62.6,93,45,11.41
447,Camacupa,AO,2020-04-16 04:11:29,-12.02,17.48,61.48,64,99,2.73
448,Cahors,FR,2020-04-16 04:11:29,44.42,1.33,54.0,87,38,5.82
449,Eydhafushi,MV,2020-04-16 04:11:29,5.1,73.07,84.96,71,93,7.02
450,Wattegama,LK,2020-04-16 04:11:30,6.8,81.48,87.8,74,20,2.24
451,Erenhot,CN,2020-04-16 04:11:30,43.65,111.98,48.11,30,5,18.12
452,Kavieng,PG,2020-04-16 04:11:30,-2.57,150.8,83.39,68,100,3.49
453,Cairns,AU,2020-04-16 04:07:29,-16.92,145.77,81.0,78,75,10.29
454,Halstenbek,DE,2020-04-16 04:11:31,53.63,9.85,42.01,86,16,4.7
455,Katobu,ID,2020-04-16 04:11:31,-4.94,122.53,81.43,80,97,4.23
456,Villa Constitucion,AR,2020-04-16 04:11:31,-33.23,-60.33,59.0,87,0,2.24
457,Tocopilla,CL,2020-04-16 04:11:32,-22.09,-70.2,68.18,47,59,2.57
458,Bukama,CD,2020-04-16 04:07:04,-9.2,25.85,70.12,78,99,1.34
459,Kavaratti,IN,2020-04-16 04:11:32,10.57,72.64,87.8,66,20,4.7
460,Juneau,US,2020-04-16 04:11:32,58.3,-134.42,46.4,93,90,4.7
461,Hervey Bay,AU,2020-04-16 04:11:33,-25.3,152.85,82.99,45,40,11.41
462,Dunnville,CA,2020-04-16 04:11:33,42.9,-79.62,33.8,46,20,4.7
463,Almeirim,BR,2020-04-16 04:11:33,-1.52,-52.58,71.98,95,94,2.3
464,Lakes Entrance,AU,2020-04-16 04:11:33,-37.88,147.98,75.0,54,40,17.0
465,Le Chambon-Feugerolles,FR,2020-04-16 04:11:33,45.4,4.33,55.4,70,100,4.7
466,Oildale,US,2020-04-16 04:11:34,35.42,-119.02,66.99,48,1,6.93
467,Torres,BR,2020-04-16 04:11:34,-29.34,-49.73,61.72,55,0,11.32
468,Karacabey,TR,2020-04-16 04:11:34,40.22,28.4,44.53,70,18,12.75
469,Ancud,CL,2020-04-16 04:11:34,-41.87,-73.82,53.6,100,90,18.34
470,Sao Jose Da Coroa Grande,BR,2020-04-16 04:11:35,-8.9,-35.15,80.01,80,14,3.29
471,Lock Haven,US,2020-04-16 04:11:35,41.14,-77.45,39.99,80,90,11.41
472,Harboore,DK,2020-04-16 04:11:35,56.62,8.18,46.4,81,71,18.34
473,Pando,UY,2020-04-16 04:11:36,-34.72,-55.95,63.0,72,75,13.87
474,Dawson,US,2020-04-16 04:11:36,31.77,-84.45,57.2,39,1,8.05
475,Tazovskiy,RU,2020-04-16 04:11:36,67.47,78.7,10.44,90,0,8.14
476,Lasa,IT,2020-04-16 04:11:37,46.62,10.7,42.01,40,5,3.8
477,Port Blair,IN,2020-04-16 04:11:37,11.67,92.75,83.16,74,96,3.83
478,Karratha,AU,2020-04-16 04:11:37,-20.74,116.85,90.75,43,95,7.29
479,Alta,NO,2020-04-16 04:11:38,69.97,23.27,33.8,69,92,14.99
480,La Ronge,CA,2020-04-16 04:11:38,55.1,-105.28,26.6,45,20,6.93
481,Oistins,BB,2020-04-16 04:08:24,13.07,-59.53,78.8,74,20,11.41
482,San Angelo,US,2020-04-16 04:11:39,31.46,-100.44,57.0,66,0,10.2
483,Egvekinot,RU,2020-04-16 04:11:39,66.32,-179.17,24.19,93,100,7.27
484,Lebork,PL,2020-04-16 04:11:40,54.54,17.75,44.01,81,75,27.51
485,Havoysund,NO,2020-04-16 04:11:40,71.0,24.66,32.0,94,51,20.8
486,Faya,SA,2020-04-16 04:11:40,18.39,42.45,57.2,93,20,1.95
487,Kant,IN,2020-04-16 04:11:40,27.8,79.8,89.56,15,0,6.29
488,Amapa,BR,2020-04-16 04:11:41,1.0,-52.0,74.21,83,95,0.98
489,Ranong,TH,2020-04-16 04:11:41,9.97,98.63,87.8,66,20,6.93
490,Arman,RU,2020-04-16 04:11:41,59.7,150.17,25.83,95,99,4.97
491,Alta Floresta,BR,2020-04-16 04:11:41,-9.88,-56.09,70.0,91,100,2.04
492,Milkovo,RU,2020-04-16 04:11:42,54.72,158.62,35.53,72,100,3.38
493,Nabire,ID,2020-04-16 04:08:08,-3.37,135.48,81.5,77,84,1.21
494,Barcs,HU,2020-04-16 04:11:42,45.96,17.46,38.79,69,26,3.71
495,Xuddur,SO,2020-04-16 04:11:43,4.12,43.89,75.83,72,92,9.73
496,Khilok,RU,2020-04-16 04:11:43,51.37,110.47,51.51,38,97,5.19
497,Antiguo Morelos,MX,2020-04-16 04:11:43,22.55,-99.08,68.18,67,100,4.25
498,Cayenne,GF,2020-04-16 04:11:43,4.93,-52.33,75.2,94,2,5.99
499,Sulangan,PH,2020-04-16 04:11:44,11.14,123.72,85.35,68,77,8.75
500,Chara,RU,2020-04-16 04:11:44,56.91,118.26,36.48,54,0,1.72
501,Espanola,US,2020-04-16 04:11:44,35.99,-106.08,48.99,19,1,6.93
502,Walvis Bay,NA,2020-04-16 04:11:45,-22.96,14.51,55.99,93,0,4.7
503,Camacha,PT,2020-04-16 04:11:45,33.08,-16.33,60.8,72,20,13.87
504,Presidencia Roque Saenz Pena,AR,2020-04-16 04:11:45,-26.79,-60.44,56.79,57,0,2.75
505,Inuvik,CA,2020-04-16 04:11:46,68.35,-133.72,41.0,56,75,8.05
506,Itoman,JP,2020-04-16 04:11:46,26.12,127.67,73.4,49,20,13.87
507,Mollendo,PE,2020-04-16 04:11:46,-17.02,-72.01,70.59,75,30,7.45
508,San Luis,AR,2020-04-16 04:11:46,-33.3,-66.34,60.64,39,92,6.29
509,Kankakee,US,2020-04-16 04:11:47,41.15,-87.87,34.0,68,1,8.05
510,Huntsville,US,2020-04-16 04:08:52,34.73,-86.59,45.0,70,1,1.52
511,Narsaq,GL,2020-04-16 04:11:47,60.92,-46.05,33.8,86,75,7.0
512,Tifton,US,2020-04-16 04:11:38,31.45,-83.51,60.01,38,1,8.05
513,Mayfield,US,2020-04-16 04:11:48,36.74,-88.64,46.99,79,1,6.93
514,Kabalo,CD,2020-04-16 04:11:48,-6.05,26.92,70.54,78,83,2.51
515,Nova Borova,UA,2020-04-16 04:11:48,50.69,28.63,41.85,78,81,14.07
516,Buta,CD,2020-04-16 04:11:49,2.79,24.73,71.98,71,31,1.54
517,Togur,RU,2020-04-16 04:11:49,58.36,82.83,38.82,80,35,8.9
518,Port-Cartier,CA,2020-04-16 04:11:49,50.03,-66.87,28.99,58,20,6.93
519,Ojinaga,MX,2020-04-16 04:11:49,29.57,-104.42,69.8,21,1,9.17
520,San Jose,US,2020-04-16 04:11:50,37.34,-121.89,64.0,63,75,12.75
521,Kamenka,RU,2020-04-16 04:11:50,51.32,42.77,35.01,86,100,7.0
522,Vaitape,PF,2020-04-16 04:11:50,-16.52,-151.75,84.58,65,35,6.13
523,Iralaya,HN,2020-04-16 04:11:51,15.0,-83.23,78.69,80,4,8.81
524,Ormara,PK,2020-04-16 04:11:51,25.21,64.64,83.55,53,95,6.91
525,Hanzhong,CN,2020-04-16 04:11:52,33.07,107.03,73.92,41,93,1.3
526,Batagay,RU,2020-04-16 04:11:52,67.63,134.63,4.48,86,100,11.07
527,Den Helder,NL,2020-04-16 04:11:52,52.96,4.76,48.2,93,90,4.7
528,Sterling,US,2020-04-16 04:11:52,39.01,-77.43,46.0,48,20,4.7
529,Henties Bay,NA,2020-04-16 04:11:53,-22.12,14.28,55.99,93,1,3.0
530,Zhanaozen,KZ,2020-04-16 04:11:53,43.3,52.8,52.5,41,0,17.11
531,Ostrovnoy,RU,2020-04-16 04:11:53,68.05,39.51,34.23,92,100,15.52
532,Neringa,LT,2020-04-16 04:11:53,55.37,21.06,46.4,75,90,26.84
533,Thunder Bay,CA,2020-04-16 04:11:53,48.4,-89.32,25.0,38,20,5.82
534,Bumba,CD,2020-04-16 04:11:54,2.18,22.47,73.26,82,97,1.14
535,San Rafael Del Sur,NI,2020-04-16 04:11:54,11.85,-86.44,84.2,70,20,13.87
536,Rimouski,CA,2020-04-16 04:11:54,48.45,-68.52,30.2,80,75,4.7
537,Yumen,CN,2020-04-16 04:11:55,40.28,97.2,60.22,17,8,26.33
538,Manta,EC,2020-04-16 04:11:55,-0.95,-80.73,78.8,83,95,2.24
539,Guilin,CN,2020-04-16 04:11:55,25.28,110.29,75.2,69,90,11.18
540,Westerland,DE,2020-04-16 04:11:55,54.91,8.3,44.01,88,0,5.01
541,Vallenar,CL,2020-04-16 04:11:55,-28.57,-70.76,59.95,49,100,1.43
542,Nizhniy Tsasuchey,RU,2020-04-16 04:11:56,50.52,115.13,55.8,27,94,6.6
543,Polovinnoye,RU,2020-04-16 04:11:56,54.79,65.99,45.68,66,99,14.74
544,Nguru,NG,2020-04-16 04:11:56,12.88,10.45,77.54,14,0,9.84
545,Wharton,US,2020-04-16 04:11:56,29.31,-96.1,59.0,76,1,4.92
546,Aksarka,RU,2020-04-16 04:11:57,66.56,67.8,15.51,92,87,11.18
547,Sovetskiy,RU,2020-04-16 04:11:57,61.36,63.58,37.94,75,9,11.1
548,Saint-Pierre,RE,2020-04-16 04:11:57,-21.34,55.48,77.0,56,2,8.05
549,Codrington,AU,2020-04-16 04:11:57,-38.27,141.97,59.74,63,72,19.8
550,Betioky,MG,2020-04-16 04:11:57,-23.72,44.38,72.05,65,0,7.0
551,Tiarei,PF,2020-04-16 04:11:58,-17.53,-149.33,87.8,62,17,3.36
552,Matara,LK,2020-04-16 04:11:58,5.95,80.54,84.58,68,21,3.58
553,Ambon,ID,2020-04-16 04:11:59,-3.7,128.18,89.6,62,40,8.05
554,Shahr-E Babak,IR,2020-04-16 04:12:00,30.12,55.12,52.23,42,73,6.73
555,Vodnyy,RU,2020-04-16 04:12:00,63.5,53.41,34.68,86,100,13.96
556,Sobolevo,RU,2020-04-16 04:12:00,54.43,31.9,34.63,88,98,10.85
557,Boundiali,CI,2020-04-16 04:12:00,9.52,-6.49,80.15,43,68,5.97
558,East Peoria,US,2020-04-16 04:08:43,40.67,-89.58,34.0,50,1,2.73
559,Rodrigues Alves,BR,2020-04-16 04:12:01,-7.74,-72.65,73.54,85,99,2.46
560,Sao Felix Do Xingu,BR,2020-04-16 04:12:01,-6.64,-51.99,70.2,90,99,0.69
561,Macae,BR,2020-04-16 04:11:24,-22.37,-41.79,72.55,91,100,5.19
562,Jijiga,ET,2020-04-16 04:12:02,9.35,42.8,64.56,53,8,3.53
563,Zeya,RU,2020-04-16 04:12:02,53.75,127.27,52.7,38,0,4.07
564,Vuktyl,RU,2020-04-16 04:12:02,63.86,57.31,35.87,81,2,17.13
565,Tuy Hoa,VN,2020-04-16 04:12:03,13.08,109.3,81.97,68,96,6.44
